drug	drug_key	normalized_drug_key	primary_anticancer_class	primary_anticancer_class_slug	secondary_mechanism_note	include_in_enrichment	gdsc_putative_target	gdsc_pathway_name	classification_note	revision_note	source_annotation_used	revision_source_basis	pubchem_query_url	drugbank_query_url	source_workbook	source_workbook_sha256	source_workbook_md5
MK-1775	MK-1775	MK-1775	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	Cell-cycle checkpoint / DDR inhibitor	TRUE	WEE1, PLK1	Cell cycle	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=WEE1, PLK1; GDSC pathway=Cell cycle; prior curated category=Cell cycle and mitosis	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=MK-1775	https://go.drugbank.com/unearth/q?searcher=drugs&query=MK-1775	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
MK-2206	MK-2206	MK-2206	Serine/threonine kinase inhibitors	SERINE_THREONINE_KINASE_INHIBITORS	AKT1/2 Ser/Thr kinase inhibitor	TRUE	AKT1, AKT2	PI3K/MTOR signaling	Assignment based on GDSC target/pathway annotation and requested ontology.	Reassigned from broad Non-receptor kinase inhibitors to Serine/threonine kinase inhibitors based on target annotation.	GDSC target=AKT1, AKT2; GDSC pathway=PI3K/MTOR signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=MK-2206	https://go.drugbank.com/unearth/q?searcher=drugs&query=MK-2206	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
MK-8776	MK-8776	MK-8776	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	Cell-cycle checkpoint / DDR inhibitor	TRUE	CHEK1, CHEK2, CDK2	Cell cycle	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=CHEK1, CHEK2, CDK2; GDSC pathway=Cell cycle; prior curated category=Cell cycle and mitosis	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=MK-8776	https://go.drugbank.com/unearth/q?searcher=drugs&query=MK-8776	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
ML323	ML323	ML323	Chaperone/protein-homeostasis inhibitors	CHAPERONE_PROTEIN_HOMEOSTASIS_INHIBITORS	USP1-UAF1 deubiquitinase inhibitor; protein stability/DNA repair interface	TRUE	USP1, UAF1	Protein stability and degradation	Moved from Other based on USP1/UAF1 and protein stability/degradation annotation; overlaps DNA repair.	Moved from Other based on USP1/UAF1 and protein stability/degradation annotation; overlaps DNA repair.	GDSC target=USP1, UAF1; GDSC pathway=Protein stability and degradation; prior curated category=Protein stability and degradation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=ML323	https://go.drugbank.com/unearth/q?searcher=drugs&query=ML323	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
MN-64	MN-64	MN-64	WNT-pathway modulators	WNT_PATHWAY_MODULATORS	Tankyrase inhibitor; TNKS1/TNKS2	TRUE	TNKS1, TNKS2	WNT signaling	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	GDSC target=TNKS1, TNKS2; GDSC pathway=WNT signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=MN-64	https://go.drugbank.com/unearth/q?searcher=drugs&query=MN-64	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Motesanib	MOTESANIB	MOTESANIB	Receptor tyrosine kinase inhibitors	RECEPTOR_TYROSINE_KINASE_INHIBITORS	VEGFR/RET/KIT/PDGFR receptor tyrosine kinase inhibitor	TRUE	VEGFR, RET, KIT, PDGFR	RTK signaling	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=VEGFR, RET, KIT, PDGFR; GDSC pathway=RTK signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Motesanib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Motesanib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Mycophenolic acid	MYCOPHENOLIC ACID	MYCOPHENOLIC ACID	Antimetabolites	ANTIMETABOLITES	IMPDH inhibitor / purine synthesis inhibitor; primarily immunosuppressive	TRUE		Unclassified	No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism. Cross-class or nonstandard mechanism; verify before final manuscript use.		GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Mycophenolic%20acid	https://go.drugbank.com/unearth/q?searcher=drugs&query=Mycophenolic%20acid	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
N-acetyl cysteine	N-ACETYL CYSTEINE	N-ACETYL CYSTEINE	Metabolic/redox agents	METABOLIC_REDOX_AGENTS	Cysteine donor/glutathione precursor and antioxidant/redox modulator; not an RTK inhibitor	TRUE	Metabolism	Metabolism	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=Metabolism; GDSC pathway=Metabolism; prior curated category=Metabolism	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=N-acetyl%20cysteine	https://go.drugbank.com/unearth/q?searcher=drugs&query=N-acetyl%20cysteine	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
N25720-51-A1	N25720-51-A1	N25720-51-A1	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=N25720-51-A1	https://go.drugbank.com/unearth/q?searcher=drugs&query=N25720-51-A1	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
N27922-53-1	N27922-53-1	N27922-53-1	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=N27922-53-1	https://go.drugbank.com/unearth/q?searcher=drugs&query=N27922-53-1	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
N29087-69-1	N29087-69-1	N29087-69-1	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=N29087-69-1	https://go.drugbank.com/unearth/q?searcher=drugs&query=N29087-69-1	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
N30652-18-1	N30652-18-1	N30652-18-1	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=N30652-18-1	https://go.drugbank.com/unearth/q?searcher=drugs&query=N30652-18-1	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Navitoclax	NAVITOCLAX	NAVITOCLAX	Proapoptotic agents	PROAPOPTOTIC_AGENTS	BCL2-family apoptosis antagonist/BH3 mimetic-like compound	TRUE	BCL2, BCL-XL, BCL-W	Apoptosis regulation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=BCL2, BCL-XL, BCL-W; GDSC pathway=Apoptosis regulation; prior curated category=Apoptosis regulation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Navitoclax	https://go.drugbank.com/unearth/q?searcher=drugs&query=Navitoclax	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Nelarabine	NELARABINE	NELARABINE	Antimetabolites	ANTIMETABOLITES	Purine nucleoside analog	TRUE		DNA replication	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=; GDSC pathway=DNA replication; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Nelarabine	https://go.drugbank.com/unearth/q?searcher=drugs&query=Nelarabine	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Nilotinib	NILOTINIB	NILOTINIB	Non-receptor tyrosine kinase inhibitors	NON_RECEPTOR_TYROSINE_KINASE_INHIBITORS	ABL/BCR-ABL non-receptor tyrosine kinase inhibitor	TRUE	ABL	ABL signaling	Assignment based on GDSC target/pathway annotation and requested ontology.	Reassigned from broad Non-receptor kinase inhibitors to Non-receptor tyrosine kinase inhibitors based on target annotation.	GDSC target=ABL; GDSC pathway=ABL signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Nilotinib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Nilotinib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Niraparib	NIRAPARIB	NIRAPARIB	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	PARP inhibitor	TRUE	PARP1, PARP2	Genome integrity	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=PARP1, PARP2; GDSC pathway=Genome integrity; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Niraparib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Niraparib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
NU7441	NU7441	NU7441	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	DNA-PK inhibitor	TRUE	DNAPK	Genome integrity	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=DNAPK; GDSC pathway=Genome integrity; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=NU7441	https://go.drugbank.com/unearth/q?searcher=drugs&query=NU7441	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Nutlin-3a (-)	NUTLIN-3A (-)	NUTLIN-3A (-)	p53/MDM2 pathway	P53_MDM2_PATHWAY	MDM2 antagonist; p53 pathway activator	TRUE	MDM2	p53 pathway	Moved from Other based on MDM2 target and p53 pathway annotation.	Moved from Other based on MDM2 target and p53 pathway annotation.	GDSC target=MDM2; GDSC pathway=p53 pathway; prior curated category=p53 pathway	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Nutlin-3a%20%28-%29	https://go.drugbank.com/unearth/q?searcher=drugs&query=Nutlin-3a%20%28-%29	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
NVP-ADW742	NVP-ADW742	NVP-ADW742	Receptor tyrosine kinase inhibitors	RECEPTOR_TYROSINE_KINASE_INHIBITORS	IGF1R receptor tyrosine kinase inhibitor	TRUE	IGF1R	IGF1R signaling	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=IGF1R; GDSC pathway=IGF1R signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=NVP-ADW742	https://go.drugbank.com/unearth/q?searcher=drugs&query=NVP-ADW742	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Obatoclax Mesylate	OBATOCLAX MESYLATE	OBATOCLAX MESYLATE	Proapoptotic agents	PROAPOPTOTIC_AGENTS	BCL2-family apoptosis antagonist/BH3 mimetic-like compound	TRUE	BCL2, BCL-XL, BCL-W, MCL1	Apoptosis regulation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=BCL2, BCL-XL, BCL-W, MCL1; GDSC pathway=Apoptosis regulation; prior curated category=Apoptosis regulation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Obatoclax%20Mesylate	https://go.drugbank.com/unearth/q?searcher=drugs&query=Obatoclax%20Mesylate	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
OF-1	OF-1	OF-1	Epigenetic inhibitors	EPIGENETIC_INHIBITORS	Chromatin reader/writer/remodeling inhibitor	TRUE	BRPF1B, BRPF2	Chromatin histone acetylation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=BRPF1B, BRPF2; GDSC pathway=Chromatin histone acetylation; prior curated category=Epigenetics and transcription	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=OF-1	https://go.drugbank.com/unearth/q?searcher=drugs&query=OF-1	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
